# 
# Amundsen Sea Low (ASL) Index version 3
#   (derived from monthly ERA5 Reanalysis data)
# 
# Dr J. Scott Hosking
#   British Antarctic Survey
#   Twitter: @scotthosking
# 
# For more information see:
#   Website: https://scotthosking.com/asl_index
#   GitHub:  https://github.com/scotthosking/amundsen_sea_low_index
# 
# Column Labels:
#   time       = YYYY-MM-01 (monthly data)
#   SectorPres = Area-average sea level pressure over sector (170-298 E : 60-80 S)
#   ActCenPres = Actual central pressure of ASL
#   lon        = Longitudinal location of ASL (degrees East)
#   lat        = Latitudinal location of ASL
#   RelCenPres = Relative central pressure (ActCenPres 'minus' SectorPres)
# 
# The ASL (low pressure system) detection algorithm may be improved over time. Therefore 
# it is recommended that the version number below is noted when using these data.
#   ASLi_version_id = 3.20210820-era5-TESTING
# 
# 

time,lon,lat,ActCenPres,SectorPres,RelCenPres
2004-12-01,264.5,-67.5,983.13416,986.6564,-3.5222168
2005-03-01,213.25,-72.75,980.295,985.6944,-5.399414
2005-06-01,201.5,-73.75,979.6337,990.69495,-11.061218
2005-09-01,228.0,-71.0,970.9518,981.73816,-10.786377
2005-12-01,229.25,-67.25,984.826,989.07,-4.2440186
2006-03-01,260.75,-68.5,974.17896,984.12714,-9.948181
2006-06-01,211.25,-71.0,978.17883,986.95703,-8.778198
2006-09-01,202.5,-72.75,975.8996,981.38727,-5.487671
2006-12-01,212.75,-72.0,983.6179,987.84454,-4.2266235
2007-03-01,224.75,-70.25,981.5259,986.43884,-4.912964
2007-06-01,203.25,-72.25,982.74493,989.6004,-6.8554688
2007-09-01,237.5,-70.75,978.80743,983.106,-4.298584
2007-12-01,266.0,-69.75,978.5009,983.49335,-4.9924316
2008-03-01,227.5,-71.25,979.60724,985.41864,-5.8114014
2008-06-01,214.75,-74.25,978.1918,986.4247,-8.23291
2008-09-01,244.75,-69.5,966.8482,975.46796,-8.619751
2008-12-01,274.75,-68.5,979.6079,984.59875,-4.9908447
2009-03-01,255.25,-66.25,977.87476,984.88116,-7.0064087
2009-06-01,210.0,-69.0,986.45416,990.2473,-3.7931519
2009-09-01,201.5,-73.5,977.36224,984.6512,-7.2889404
2009-12-01,274.5,-67.0,987.21436,989.6705,-2.4561157
2010-03-01,231.25,-68.75,974.6253,980.5526,-5.927307
2010-06-01,231.5,-73.5,969.0828,979.21906,-10.13623
2010-09-01,252.75,-70.0,966.94586,976.82825,-9.882385
2010-12-01,268.0,-64.75,980.86865,986.3616,-5.49292
2011-03-01,272.75,-66.25,980.80475,984.2462,-3.4414673
2011-06-01,210.0,-69.5,981.0682,987.7443,-6.6761475
2011-09-01,215.25,-68.75,977.6091,983.6206,-6.0115356
2011-12-01,276.0,-69.25,980.13837,984.88983,-4.751465
2012-03-01,213.25,-71.5,976.77026,982.3672,-5.596924
2012-06-01,239.25,-70.75,977.8031,984.988,-7.1848755
2012-09-01,199.25,-71.0,975.6047,982.8322,-7.227539
2012-12-01,207.5,-68.5,984.4494,987.6148,-3.1654053
